Elapsed time is 1408.719989 seconds.
Elapsed time is 4186.894114 seconds.
Elapsed time is 5378.432309 seconds.
Elapsed time is 6177.840843 seconds.
Elapsed time is 6537.026467 seconds.
Elapsed time is 14121.934340 seconds.
